name, surface, status, finger, part, usability, memorability, preference
xsc, horizontal, fist, pinkie, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, fist, two, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, fist, three, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, fist, thumb, fingerside, 6.0, 1.0, 1.0
xsc, horizontal, fist, index, fingerside, 5.0, 1.0, 1.0
xsc, horizontal, fist, middle, fingerside, 5.0, 1.0, 1.0
xsc, horizontal, fist, ring, fingerside, 5.0, 1.0, 1.0
xsc, horizontal, fist, pinkie, fingerside, 5.0, 1.0, 1.0
xsc, horizontal, fist, two, fingerside, 1.0, 1.0, 1.0
xsc, horizontal, fist, three, fingerside, 1.0, 1.0, 1.0
xsc, horizontal, fist, thumb, knuckle, 1.0, 1.0, 1.0
xsc, horizontal, fist, index, knuckle, 5.0, 6.0, 6.0
xsc, horizontal, fist, middle, knuckle, 5.0, 5.0, 4.0
xsc, horizontal, fist, ring, knuckle, 1.0, 1.0, 1.0
xsc, horizontal, fist, pinkie, knuckle, 1.0, 1.0, 1.0
xsc, horizontal, fist, two, knuckle, 3.0, 1.0, 1.0
xsc, horizontal, fist, three, knuckle, 1.0, 1.0, 1.0
xsc, horizontal, fist, thumb, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, fist, index, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, fist, middle, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, fist, ring, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, fist, pinkie, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, fist, two, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, fist, three, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, relax, thumb, fingerpulp, 1.0, 1.0, 1.0
xsc, horizontal, relax, index, fingerpulp, 7.0, 7.0, 7.0
xsc, horizontal, relax, middle, fingerpulp, 7.0, 5.0, 5.0
xsc, horizontal, relax, ring, fingerpulp, 7.0, 5.0, 5.0
xsc, horizontal, relax, pinkie, fingerpulp, 7.0, 5.0, 5.0
xsc, horizontal, relax, two, fingerpulp, 7.0, 4.0, 4.0
xsc, horizontal, relax, three, fingerpulp, 7.0, 4.0, 4.0
xsc, horizontal, relax, thumb, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, relax, index, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, relax, middle, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, relax, ring, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, relax, pinkie, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, relax, two, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, relax, three, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, relax, thumb, fingerside, 6.0, 1.0, 1.0
xsc, horizontal, relax, index, fingerside, 1.0, 1.0, 1.0
xsc, horizontal, relax, middle, fingerside, 1.0, 1.0, 1.0
xsc, horizontal, relax, ring, fingerside, 1.0, 1.0, 1.0
xsc, horizontal, relax, pinkie, fingerside, 6.0, 1.0, 1.0
xsc, horizontal, relax, two, fingerside, 1.0, 1.0, 1.0
xsc, horizontal, relax, three, fingerside, 1.0, 1.0, 1.0
xsc, horizontal, relax, thumb, knuckle, 1.0, 1.0, 1.0
xsc, horizontal, relax, index, knuckle, 6.0, 6.0, 6.0
xsc, horizontal, relax, middle, knuckle, 6.0, 3.0, 3.0
xsc, horizontal, relax, ring, knuckle, 6.0, 3.0, 3.0
xsc, horizontal, relax, pinkie, knuckle, 6.0, 3.0, 3.0
xsc, horizontal, relax, two, knuckle, 1.0, 1.0, 1.0
xsc, horizontal, relax, three, knuckle, 1.0, 1.0, 1.0
xsc, horizontal, relax, thumb, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, relax, index, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, relax, middle, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, relax, ring, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, relax, pinkie, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, relax, two, fingernail, 1.0, 1.0, 1.0
xsc, horizontal, relax, three, fingernail, 1.0, 1.0, 1.0
xsc, vertical, fist, thumb, fingerpulp, 5.0, 1.0, 1.0
xsc, vertical, fist, index, fingerpulp, 7.0, 7.0, 7.0
xsc, vertical, fist, middle, fingerpulp, 6.0, 4.0, 4.0
xsc, vertical, fist, ring, fingerpulp, 1.0, 1.0, 1.0
xsc, vertical, fist, pinkie, fingerpulp, 1.0, 1.0, 1.0
xsc, vertical, fist, two, fingerpulp, 6.0, 6.0, 6.0
xsc, vertical, fist, three, fingerpulp, 5.0, 2.0, 1.0
xsc, vertical, fist, thumb, fingertip, 6.0, 1.0, 1.0
xsc, vertical, fist, index, fingertip, 6.0, 1.0, 1.0
xsc, vertical, fist, middle, fingertip, 6.0, 1.0, 1.0
xsc, vertical, fist, ring, fingertip, 1.0, 1.0, 1.0
xsc, vertical, fist, pinkie, fingertip, 1.0, 1.0, 1.0
xsc, vertical, fist, two, fingertip, 4.0, 1.0, 1.0
xsc, vertical, fist, three, fingertip, 1.0, 1.0, 1.0
xsc, vertical, fist, thumb, fingerside, 1.0, 1.0, 1.0
xsc, vertical, fist, index, fingerside, 5.0, 1.0, 1.0
xsc, vertical, fist, middle, fingerside, 1.0, 1.0, 1.0
xsc, vertical, fist, ring, fingerside, 1.0, 1.0, 1.0
xsc, vertical, fist, pinkie, fingerside, 5.0, 1.0, 1.0
xsc, vertical, fist, two, fingerside, 1.0, 1.0, 1.0
xsc, vertical, fist, three, fingerside, 1.0, 1.0, 1.0
xsc, vertical, fist, thumb, knuckle, 1.0, 1.0, 1.0
xsc, vertical, fist, index, knuckle, 7.0, 7.0, 7.0
xsc, vertical, fist, middle, knuckle, 7.0, 7.0, 7.0
xsc, vertical, fist, ring, knuckle, 1.0, 1.0, 1.0
xsc, vertical, fist, pinkie, knuckle, 1.0, 1.0, 1.0
xsc, vertical, fist, two, knuckle, 1.0, 1.0, 1.0
xsc, vertical, fist, three, knuckle, 1.0, 1.0, 1.0
xsc, vertical, fist, thumb, fingernail, 1.0, 1.0, 1.0
xsc, vertical, fist, index, fingernail, 4.0, 1.0, 1.0
xsc, vertical, fist, middle, fingernail, 4.0, 1.0, 1.0
xsc, vertical, fist, ring, fingernail, 1.0, 1.0, 1.0
xsc, vertical, fist, pinkie, fingernail, 1.0, 1.0, 1.0
xsc, vertical, fist, two, fingernail, 3.0, 1.0, 1.0
xsc, vertical, fist, three, fingernail, 1.0, 1.0, 1.0
xsc, vertical, relax, thumb, fingerpulp, 5.0, 1.0, 1.0
xsc, vertical, relax, index, fingerpulp, 7.0, 7.0, 7.0
xsc, vertical, relax, middle, fingerpulp, 7.0, 7.0, 7.0
xsc, vertical, relax, ring, fingerpulp, 7.0, 1.0, 1.0
xsc, vertical, relax, pinkie, fingerpulp, 7.0, 1.0, 1.0
xsc, vertical, relax, two, fingerpulp, 5.0, 1.0, 1.0
xsc, vertical, relax, three, fingerpulp, 3.0, 1.0, 1.0
xsc, vertical, relax, thumb, fingertip, 5.0, 1.0, 1.0
xsc, vertical, relax, index, fingertip, 5.0, 1.0, 1.0
xsc, vertical, relax, middle, fingertip, 5.0, 1.0, 1.0
xsc, vertical, relax, ring, fingertip, 5.0, 1.0, 1.0
xsc, vertical, relax, pinkie, fingertip, 5.0, 1.0, 1.0
xsc, vertical, relax, two, fingertip, 5.0, 1.0, 1.0
xsc, vertical, relax, three, fingertip, 4.0, 1.0, 1.0
xsc, vertical, relax, thumb, fingerside, 5.0, 1.0, 1.0
xsc, vertical, relax, index, fingerside, 1.0, 1.0, 1.0
xsc, vertical, relax, middle, fingerside, 1.0, 1.0, 1.0
xsc, vertical, relax, ring, fingerside, 1.0, 1.0, 1.0
xsc, vertical, relax, pinkie, fingerside, 5.0, 1.0, 1.0
xsc, vertical, relax, two, fingerside, 1.0, 1.0, 1.0
xsc, vertical, relax, three, fingerside, 1.0, 1.0, 1.0
xsc, vertical, relax, thumb, knuckle, 1.0, 1.0, 1.0
xsc, vertical, relax, index, knuckle, 7.0, 7.0, 7.0
xsc, vertical, relax, middle, knuckle, 7.0, 7.0, 7.0
xsc, vertical, relax, ring, knuckle, 1.0, 1.0, 1.0
xsc, vertical, relax, pinkie, knuckle, 1.0, 1.0, 1.0
xsc, vertical, relax, two, knuckle, 5.0, 3.0, 2.0
xsc, vertical, relax, three, knuckle, 4.0, 1.0, 1.0
xsc, vertical, relax, thumb, fingernail, 3.0, 1.0, 1.0
xsc, vertical, relax, index, fingernail, 6.0, 1.0, 1.0
xsc, vertical, relax, middle, fingernail, 6.0, 1.0, 1.0
xsc, vertical, relax, ring, fingernail, 6.0, 1.0, 1.0
xsc, vertical, relax, pinkie, fingernail, 6.0, 1.0, 1.0
xsc, vertical, relax, two, fingernail, 6.0, 1.0, 1.0
xsc, vertical, relax, three, fingernail, 6.0, 1.0, 1.0
gyz, vertical, fist, thumb, fingerpulp, 3.0, 4.0, 3.0
gyz, vertical, fist, index, fingerpulp, 4.0, 5.0, 4.0
gyz, vertical, fist, middle, fingerpulp, 3.0, 4.0, 3.0
gyz, vertical, fist, ring, fingerpulp, 1.0, 1.0, 1.0
gyz, vertical, fist, pinkie, fingerpulp, 2.0, 3.0, 2.0
gyz, vertical, fist, two, fingerpulp, 4.0, 4.0, 3.0
gyz, vertical, fist, three, fingerpulp, 3.0, 3.0, 2.0
gyz, vertical, fist, thumb, fingertip, 3.0, 3.0, 3.0
gyz, vertical, fist, index, fingertip, 6.0, 6.0, 6.0
gyz, vertical, fist, middle, fingertip, 5.0, 5.0, 5.0
gyz, vertical, fist, ring, fingertip, 2.0, 1.0, 1.0
gyz, vertical, fist, pinkie, fingertip, 3.0, 3.0, 2.0
gyz, vertical, fist, two, fingertip, 4.0, 4.0, 4.0
gyz, vertical, fist, three, fingertip, 3.0, 3.0, 3.0
gyz, vertical, fist, thumb, fingerside, 3.0, 3.0, 3.0
gyz, vertical, fist, index, fingerside, 4.0, 5.0, 4.0
gyz, vertical, fist, middle, fingerside, 2.0, 3.0, 2.0
gyz, vertical, fist, ring, fingerside, 2.0, 3.0, 2.0
gyz, vertical, fist, pinkie, fingerside, 4.0, 3.0, 3.0
gyz, vertical, fist, two, fingerside, 3.0, 4.0, 3.0
gyz, vertical, fist, three, fingerside, 2.0, 4.0, 2.0
gyz, vertical, fist, thumb, knuckle, 2.0, 2.0, 1.0
gyz, vertical, fist, index, knuckle, 6.0, 5.0, 5.0
gyz, vertical, fist, middle, knuckle, 5.0, 5.0, 5.0
gyz, vertical, fist, ring, knuckle, 1.0, 3.0, 1.0
gyz, vertical, fist, pinkie, knuckle, 4.0, 4.0, 4.0
gyz, vertical, fist, two, knuckle, 3.0, 2.0, 3.0
gyz, vertical, fist, three, knuckle, 2.0, 2.0, 1.0
gyz, vertical, fist, thumb, fingernail, 2.0, 2.0, 1.0
gyz, vertical, fist, index, fingernail, 4.0, 6.0, 4.0
gyz, vertical, fist, middle, fingernail, 3.0, 4.0, 3.0
gyz, vertical, fist, ring, fingernail, 1.0, 3.0, 2.0
gyz, vertical, fist, pinkie, fingernail, 2.0, 3.0, 3.0
gyz, vertical, fist, two, fingernail, 2.0, 3.0, 2.0
gyz, vertical, fist, three, fingernail, 1.0, 2.0, 1.0
gyz, vertical, relax, thumb, fingerpulp, 2.0, 3.0, 2.0
gyz, vertical, relax, index, fingerpulp, 5.0, 6.0, 6.0
gyz, vertical, relax, middle, fingerpulp, 4.0, 4.0, 4.0
gyz, vertical, relax, ring, fingerpulp, 3.0, 3.0, 3.0
gyz, vertical, relax, pinkie, fingerpulp, 2.0, 3.0, 2.0
gyz, vertical, relax, two, fingerpulp, 3.0, 3.0, 3.0
gyz, vertical, relax, three, fingerpulp, 2.0, 3.0, 3.0
gyz, vertical, relax, thumb, fingertip, 1.0, 3.0, 1.0
gyz, vertical, relax, index, fingertip, 6.0, 6.0, 6.0
gyz, vertical, relax, middle, fingertip, 4.0, 4.0, 4.0
gyz, vertical, relax, ring, fingertip, 3.0, 3.0, 3.0
gyz, vertical, relax, pinkie, fingertip, 3.0, 3.0, 3.0
gyz, vertical, relax, two, fingertip, 4.0, 4.0, 4.0
gyz, vertical, relax, three, fingertip, 3.0, 4.0, 4.0
gyz, vertical, relax, thumb, fingerside, 2.0, 2.0, 2.0
gyz, vertical, relax, index, fingerside, 2.0, 5.0, 2.0
gyz, vertical, relax, middle, fingerside, 1.0, 3.0, 1.0
gyz, vertical, relax, ring, fingerside, 1.0, 2.0, 1.0
gyz, vertical, relax, pinkie, fingerside, 4.0, 3.0, 4.0
gyz, vertical, relax, two, fingerside, 1.0, 2.0, 1.0
gyz, vertical, relax, three, fingerside, 1.0, 2.0, 1.0
gyz, vertical, relax, thumb, knuckle, 1.0, 1.0, 1.0
gyz, vertical, relax, index, knuckle, 5.0, 5.0, 5.0
gyz, vertical, relax, middle, knuckle, 4.0, 4.0, 4.0
gyz, vertical, relax, ring, knuckle, 1.0, 2.0, 1.0
gyz, vertical, relax, pinkie, knuckle, 3.0, 3.0, 3.0
gyz, vertical, relax, two, knuckle, 3.0, 4.0, 4.0
gyz, vertical, relax, three, knuckle, 2.0, 2.0, 2.0
gyz, vertical, relax, thumb, fingernail, 1.0, 1.0, 1.0
gyz, vertical, relax, index, fingernail, 4.0, 5.0, 4.0
gyz, vertical, relax, middle, fingernail, 3.0, 4.0, 3.0
gyz, vertical, relax, ring, fingernail, 2.0, 2.0, 2.0
gyz, vertical, relax, pinkie, fingernail, 3.0, 4.0, 4.0
gyz, vertical, relax, two, fingernail, 4.0, 4.0, 4.0
gyz, vertical, relax, three, fingernail, 2.0, 2.0, 2.0
lwq, vertical, fist, thumb, fingerpulp, 6.0, 6.0, 6.0
lwq, vertical, fist, index, fingerpulp, 7.0, 7.0, 7.0
lwq, vertical, fist, middle, fingerpulp, 5.0, 6.0, 5.0
lwq, vertical, fist, ring, fingerpulp, 4.0, 4.0, 3.0
lwq, vertical, fist, pinkie, fingerpulp, 4.0, 4.0, 3.0
lwq, vertical, fist, two, fingerpulp, 5.0, 6.0, 6.0
lwq, vertical, fist, three, fingerpulp, 4.0, 5.0, 4.0
lwq, vertical, fist, thumb, fingertip, 5.0, 5.0, 5.0
lwq, vertical, fist, index, fingertip, 7.0, 7.0, 7.0
lwq, vertical, fist, middle, fingertip, 6.0, 6.0, 5.0
lwq, vertical, fist, ring, fingertip, 4.0, 4.0, 3.0
lwq, vertical, fist, pinkie, fingertip, 3.0, 3.0, 3.0
lwq, vertical, fist, two, fingertip, 6.0, 6.0, 6.0
lwq, vertical, fist, three, fingertip, 4.0, 5.0, 4.0
lwq, vertical, fist, thumb, fingerside, 4.0, 5.0, 4.0
lwq, vertical, fist, index, fingerside, 6.0, 6.0, 7.0
lwq, vertical, fist, middle, fingerside, 6.0, 6.0, 6.0
lwq, vertical, fist, ring, fingerside, 3.0, 3.0, 2.0
lwq, vertical, fist, pinkie, fingerside, 3.0, 3.0, 3.0
lwq, vertical, fist, two, fingerside, 6.0, 6.0, 7.0
lwq, vertical, fist, three, fingerside, 5.0, 5.0, 5.0
lwq, vertical, fist, thumb, knuckle, 3.0, 3.0, 2.0
lwq, vertical, fist, index, knuckle, 7.0, 7.0, 7.0
lwq, vertical, fist, middle, knuckle, 6.0, 7.0, 6.0
lwq, vertical, fist, ring, knuckle, 4.0, 4.0, 3.0
lwq, vertical, fist, pinkie, knuckle, 3.0, 3.0, 3.0
lwq, vertical, fist, two, knuckle, 6.0, 6.0, 7.0
lwq, vertical, fist, three, knuckle, 4.0, 4.0, 4.0
lwq, vertical, fist, thumb, fingernail, 2.0, 2.0, 1.0
lwq, vertical, fist, index, fingernail, 6.0, 5.0, 6.0
lwq, vertical, fist, middle, fingernail, 5.0, 5.0, 5.0
lwq, vertical, fist, ring, fingernail, 2.0, 2.0, 1.0
lwq, vertical, fist, pinkie, fingernail, 3.0, 2.0, 2.0
lwq, vertical, fist, two, fingernail, 6.0, 5.0, 6.0
lwq, vertical, fist, three, fingernail, 3.0, 2.0, 2.0
lwq, vertical, relax, thumb, fingerpulp, 4.0, 5.0, 4.0
lwq, vertical, relax, index, fingerpulp, 6.0, 7.0, 7.0
lwq, vertical, relax, middle, fingerpulp, 6.0, 5.0, 6.0
lwq, vertical, relax, ring, fingerpulp, 5.0, 5.0, 5.0
lwq, vertical, relax, pinkie, fingerpulp, 3.0, 3.0, 2.0
lwq, vertical, relax, two, fingerpulp, 5.0, 6.0, 7.0
lwq, vertical, relax, three, fingerpulp, 4.0, 5.0, 5.0
lwq, vertical, relax, thumb, fingertip, 4.0, 5.0, 4.0
lwq, vertical, relax, index, fingertip, 7.0, 7.0, 7.0
lwq, vertical, relax, middle, fingertip, 6.0, 6.0, 7.0
lwq, vertical, relax, ring, fingertip, 6.0, 5.0, 5.0
lwq, vertical, relax, pinkie, fingertip, 3.0, 3.0, 3.0
lwq, vertical, relax, two, fingertip, 6.0, 6.0, 7.0
lwq, vertical, relax, three, fingertip, 5.0, 5.0, 5.0
lwq, vertical, relax, thumb, fingerside, 7.0, 7.0, 7.0
lwq, vertical, relax, index, fingerside, 5.0, 5.0, 5.0
lwq, vertical, relax, middle, fingerside, 5.0, 5.0, 5.0
lwq, vertical, relax, ring, fingerside, 4.0, 5.0, 4.0
lwq, vertical, relax, pinkie, fingerside, 4.0, 3.0, 3.0
lwq, vertical, relax, two, fingerside, 5.0, 5.0, 5.0
lwq, vertical, relax, three, fingerside, 4.0, 4.0, 4.0
lwq, vertical, relax, thumb, knuckle, 3.0, 4.0, 3.0
lwq, vertical, relax, index, knuckle, 6.0, 5.0, 5.0
lwq, vertical, relax, middle, knuckle, 6.0, 6.0, 6.0
lwq, vertical, relax, ring, knuckle, 3.0, 3.0, 2.0
lwq, vertical, relax, pinkie, knuckle, 4.0, 3.0, 3.0
lwq, vertical, relax, two, knuckle, 6.0, 7.0, 7.0
lwq, vertical, relax, three, knuckle, 4.0, 3.0, 3.0
lwq, vertical, relax, thumb, fingernail, 2.0, 2.0, 1.0
lwq, vertical, relax, index, fingernail, 5.0, 5.0, 4.0
lwq, vertical, relax, middle, fingernail, 5.0, 5.0, 4.0
lwq, vertical, relax, ring, fingernail, 3.0, 3.0, 2.0
lwq, vertical, relax, pinkie, fingernail, 2.0, 2.0, 1.0
lwq, vertical, relax, two, fingernail, 5.0, 4.0, 4.0
lwq, vertical, relax, three, fingernail, 2.0, 2.0, 1.0
lwq, horizontal, fist, thumb, fingerpulp, 4.0, 7.0, 5.0
lwq, horizontal, fist, index, fingerpulp, 7.0, 7.0, 7.0
lwq, horizontal, fist, middle, fingerpulp, 5.0, 6.0, 6.0
lwq, horizontal, fist, ring, fingerpulp, 3.0, 4.0, 2.0
lwq, horizontal, fist, pinkie, fingerpulp, 5.0, 4.0, 4.0
lwq, horizontal, fist, two, fingerpulp, 6.0, 6.0, 7.0
lwq, horizontal, fist, three, fingerpulp, 6.0, 5.0, 6.0
lwq, horizontal, fist, thumb, fingertip, 4.0, 5.0, 5.0
lwq, horizontal, fist, index, fingertip, 7.0, 7.0, 7.0
lwq, horizontal, fist, middle, fingertip, 7.0, 7.0, 7.0
lwq, horizontal, fist, ring, fingertip, 4.0, 5.0, 3.0
lwq, horizontal, fist, pinkie, fingertip, 4.0, 4.0, 3.0
lwq, horizontal, fist, two, fingertip, 6.0, 6.0, 7.0
lwq, horizontal, fist, three, fingertip, 5.0, 5.0, 5.0
lwq, horizontal, fist, thumb, fingerside, 7.0, 7.0, 7.0
lwq, horizontal, fist, index, fingerside, 6.0, 5.0, 5.0
lwq, horizontal, fist, middle, fingerside, 4.0, 5.0, 5.0
lwq, horizontal, fist, ring, fingerside, 2.0, 3.0, 2.0
lwq, horizontal, fist, pinkie, fingerside, 6.0, 5.0, 5.0
lwq, horizontal, fist, two, fingerside, 7.0, 7.0, 7.0
lwq, horizontal, fist, three, fingerside, 5.0, 6.0, 6.0
lwq, horizontal, fist, thumb, knuckle, 2.0, 5.0, 2.0
lwq, horizontal, fist, index, knuckle, 6.0, 6.0, 6.0
lwq, horizontal, fist, middle, knuckle, 5.0, 5.0, 5.0
lwq, horizontal, fist, ring, knuckle, 2.0, 2.0, 2.0
lwq, horizontal, fist, pinkie, knuckle, 5.0, 5.0, 4.0
lwq, horizontal, fist, two, knuckle, 5.0, 5.0, 6.0
lwq, horizontal, fist, three, knuckle, 4.0, 4.0, 4.0
lwq, horizontal, fist, thumb, fingernail, 2.0, 3.0, 2.0
lwq, horizontal, fist, index, fingernail, 5.0, 5.0, 5.0
lwq, horizontal, fist, middle, fingernail, 4.0, 4.0, 3.0
lwq, horizontal, fist, ring, fingernail, 2.0, 2.0, 1.0
lwq, horizontal, fist, pinkie, fingernail, 4.0, 3.0, 3.0
lwq, horizontal, fist, two, fingernail, 5.0, 4.0, 4.0
lwq, horizontal, fist, three, fingernail, 3.0, 3.0, 4.0
lwq, horizontal, relax, thumb, fingerpulp, 4.0, 5.0, 3.0
lwq, horizontal, relax, index, fingerpulp, 7.0, 7.0, 7.0
lwq, horizontal, relax, middle, fingerpulp, 6.0, 6.0, 6.0
lwq, horizontal, relax, ring, fingerpulp, 6.0, 6.0, 6.0
lwq, horizontal, relax, pinkie, fingerpulp, 5.0, 5.0, 4.0
lwq, horizontal, relax, two, fingerpulp, 6.0, 6.0, 6.0
lwq, horizontal, relax, three, fingerpulp, 5.0, 5.0, 4.0
lwq, horizontal, relax, thumb, fingertip, 3.0, 4.0, 3.0
lwq, horizontal, relax, index, fingertip, 7.0, 7.0, 7.0
lwq, horizontal, relax, middle, fingertip, 6.0, 6.0, 7.0
lwq, horizontal, relax, ring, fingertip, 6.0, 6.0, 6.0
lwq, horizontal, relax, pinkie, fingertip, 5.0, 5.0, 5.0
lwq, horizontal, relax, two, fingertip, 6.0, 5.0, 5.0
lwq, horizontal, relax, three, fingertip, 5.0, 5.0, 5.0
lwq, horizontal, relax, thumb, fingerside, 6.0, 6.0, 6.0
lwq, horizontal, relax, index, fingerside, 5.0, 6.0, 5.0
lwq, horizontal, relax, middle, fingerside, 5.0, 5.0, 5.0
lwq, horizontal, relax, ring, fingerside, 5.0, 5.0, 5.0
lwq, horizontal, relax, pinkie, fingerside, 5.0, 5.0, 4.0
lwq, horizontal, relax, two, fingerside, 4.0, 5.0, 4.0
lwq, horizontal, relax, three, fingerside, 4.0, 4.0, 3.0
lwq, horizontal, relax, thumb, knuckle, 4.0, 4.0, 3.0
lwq, horizontal, relax, index, knuckle, 5.0, 6.0, 6.0
lwq, horizontal, relax, middle, knuckle, 4.0, 5.0, 4.0
lwq, horizontal, relax, ring, knuckle, 4.0, 4.0, 3.0
lwq, horizontal, relax, pinkie, knuckle, 4.0, 4.0, 3.0
lwq, horizontal, relax, two, knuckle, 5.0, 5.0, 4.0
lwq, horizontal, relax, three, knuckle, 3.0, 3.0, 3.0
lwq, horizontal, relax, thumb, fingernail, 2.0, 3.0, 2.0
lwq, horizontal, relax, index, fingernail, 5.0, 5.0, 5.0
lwq, horizontal, relax, middle, fingernail, 5.0, 5.0, 5.0
lwq, horizontal, relax, ring, fingernail, 4.0, 3.0, 3.0
lwq, horizontal, relax, pinkie, fingernail, 3.0, 2.0, 2.0
lwq, horizontal, relax, two, fingernail, 4.0, 4.0, 3.0
lwq, horizontal, relax, three, fingernail, 2.0, 2.0, 1.0
